"iter","E21","E11","E22","E12"
60994,-759.164,-1757.96,-652.472,-1165.32
60995,-607.453,-1941.81,-725.578,-1291.76
60996,-839.255,-1860.42,-672.428,-1434.2
60997,-1037.14,-1773.09,-740.05,-1220.09
60998,-1002.45,-1804.64,-730.945,-1380.68
60999,-1132.8,-1727.76,-643.097,-1301.37
61000,-903.129,-1747.27,-674.186,-1177.68
61001,-925.333,-1773.71,-639.334,-1363.32
61002,-797.851,-1679.81,-710.572,-1284.65
61003,-865.453,-1809.94,-802.543,-1276.21
61004,-332.402,-1727.21,-808.606,-1450.5
61005,-845.021,-1815.93,-435.161,-1176.42
61006,-883.188,-1664.78,-383.423,-1095.42
61007,-674.648,-1704.56,-753.352,-1238.66
61008,-490.613,-1871.99,-654.296,-1139.97
61009,-357.191,-1785.04,-653.906,-1308.01
61010,-223.056,-1806.35,-648.1,-1278.67
61011,-472.211,-1929.86,-727.01,-1213.18
61012,-436.382,-1981.68,-725.195,-1167
61013,-409.724,-1818.31,-769.765,-1189.73
61014,-294.631,-1995.94,-739.2,-1245.89
61015,-237.855,-1789.37,-638.83,-1179.2
61016,-236.448,-1732.27,-706.555,-1205.42
61017,-438.892,-1725.01,-736.435,-1103.73
61018,-383.151,-1831.03,-681.561,-1131.13
61019,-306.624,-1911.46,-658.64,-1130.95
61020,-820.782,-1776.34,-510.909,-1273.2
61021,-659.199,-1813.27,-390.884,-1194.6
61022,-640.692,-1863.67,-465.285,-1279.62
61023,-658.804,-1624.36,-652.115,-1161.23
61024,-1298.66,-1890.67,-617.635,-1345
61025,-855.807,-1939.17,-684.998,-1248.83
61026,-838.712,-1820.05,-742.509,-1395.52
61027,-359.733,-1768.95,-703.272,-1352.97
61028,-373.857,-1786.43,-697.95,-1328.46
61029,-394.856,-1870.6,-534.464,-1286.56
61030,-778.729,-1834.78,-655.662,-1347.02
61031,-830.843,-1785.38,-648.641,-1170.72
61032,-1081.35,-1684.78,-667.21,-1215.15
61033,-326.74,-1561.94,-486.946,-1444.48
61034,-387.472,-1798.55,-488.268,-1254.49
61035,-348.432,-1758.21,-512.706,-1130.36
61036,-197.808,-1786.98,-744.256,-1181.26
61037,-220.064,-1784.44,-737.347,-1175.04
61038,-285.365,-1862.05,-649.991,-1232.14
61039,-783.61,-1883.91,-654.298,-1336.4
61040,-759.642,-1646.14,-661.98,-1241.7
61041,-944.918,-1965.25,-651.117,-1293.63
61042,-542.366,-1699.03,-513.29,-1141.06
61043,-410.364,-1776.99,-476.77,-1183.92
61044,-214.854,-1914.22,-782.864,-1168.97
61045,-756.371,-1936.02,-798.639,-1360.91
61046,-352.95,-1848.83,-758.287,-1084.94
61047,-417.458,-1815.36,-779.698,-1205.48
61048,-404.331,-1753.69,-690.917,-1304.25
61049,-532.776,-1798.95,-664.198,-1172.23
61050,-410.181,-1653.88,-586.297,-1204.12
61051,-421.579,-1678.15,-623.569,-1186.37
61052,-617.871,-1819.7,-568.405,-1172.63
61053,-908.08,-1814.33,-647.617,-1189.84
61054,-404.063,-1941.03,-427.998,-1296.34
61055,-906.57,-1856.4,-710.002,-1303.73
61056,-939.269,-1781.18,-747.967,-1249.28
61057,-959.168,-1886.37,-689.684,-1118.02
61058,-523.231,-1744.46,-756.95,-1200.89
61059,-937.682,-1861.47,-800.099,-1288.56
61060,-851.207,-1874.44,-777.398,-1293.32
61061,-308.007,-1672.48,-752.328,-1199.2
61062,-135.032,-1773.9,-746.371,-1287.21
61063,-369.899,-1835.09,-733.361,-1168.42
61064,-263.869,-1899.52,-622.073,-1195.24
61065,-651.2,-1831.22,-668.871,-1303.85
61066,-1019.41,-1885.42,-678.78,-1217.74
61067,-1024.38,-1832.67,-741.074,-1431.33
61068,-824.211,-1890.17,-747.67,-1342.17
61069,-697.092,-1935.54,-365.034,-1320.17
61070,-955.606,-1814.95,-636.462,-1282.06
61071,-638.291,-1765.59,-640.372,-1161.34
61072,-327.234,-1718.13,-638.511,-1182.37
61073,-598.238,-1570.27,-630.779,-1195.32
61074,-741.027,-1926.15,-631.238,-1252.66
61075,-571.565,-1745.68,-726.052,-1244.5
61076,-1013.63,-1643.87,-574.472,-1161.31
61077,-697.847,-1854.11,-508.848,-1253.96
61078,-882.218,-1898.53,-480.751,-1083.3
61079,-878.357,-1913.69,-707.645,-1316.87
61080,-854.498,-1742.4,-684.726,-1259.04
61081,-839.477,-1708.07,-659.271,-1222.1
61082,-904.661,-1832.57,-739.348,-1328.36
61083,-860.062,-1718.76,-688.309,-1375.38
61084,-1034.15,-1772.75,-674.54,-1324.37
61085,-984.5,-1750.42,-645.056,-1269.58
61086,-974.19,-1759.81,-589.67,-1333.39
61087,-943.295,-1774.63,-539.712,-1019.69
61088,-773.958,-1803.83,-425.525,-1227.1
61089,-838.116,-1833.56,-521.028,-1165.71
61090,-809.228,-1800.3,-638.012,-1238.91
61091,-969.882,-1764.39,-674.772,-1121.88
61092,-271.117,-1900.73,-701.163,-1148.24
61093,-272.247,-1698.71,-761.612,-1134.83
61094,-371.918,-1767.03,-636.876,-1096.51
61095,-885.911,-1607.53,-661.183,-1199.41
61096,-936.729,-1753.21,-699.471,-1389.57
61097,-987.612,-1847.87,-715.962,-1291.9
61098,-1053.58,-1907.76,-731.444,-1342.92
61099,-1141.9,-1897.34,-749.215,-1157.34
61100,-1094.32,-1733.3,-744.71,-1255.59
61101,-880.998,-1855.16,-672.891,-1221.4
61102,-809.692,-1879.8,-508.393,-1292.36
61103,-711.176,-1775.4,-610.422,-1140
61104,-867.715,-1791.02,-722.516,-1239.64
61105,-1121.12,-1923.47,-662.697,-1194.15
61106,-752.934,-1850.77,-587.858,-1082.3
61107,-896.741,-1519.48,-462.954,-1242.36
61108,-605.249,-1659.98,-870.323,-1134.12
61109,-379.981,-1850.76,-740.288,-1192.02
61110,-614.177,-1750.16,-653.884,-1251.2
61111,-679.359,-1676.87,-695.515,-1231.61
61112,-721.388,-1784.64,-731.533,-1223.3
61113,-907.864,-1850.85,-637.348,-1116.72
61114,-763.829,-1743.73,-654.618,-1285.77
61115,-729.192,-1822.38,-647.439,-1189.24
61116,-874.088,-1842.82,-655.381,-1111.69
61117,-788.302,-1654.46,-761.307,-1250.18
61118,-739.393,-1741.62,-709.523,-1354.29
61119,-738.836,-1915.5,-550.334,-1230.29
61120,-801.464,-1808.31,-597.908,-1196.85
61121,-709.939,-1749.21,-574.907,-1184.8
61122,-668.461,-1785.52,-693.867,-1305.33
61123,-816.551,-1848.77,-788.604,-1112.37
61124,-704.506,-1963.73,-785.663,-1107.94
61125,-713.717,-1747.56,-601.714,-1085.2
61126,-801.621,-1906.94,-596.652,-1187.15
61127,-772.646,-1854.5,-624.126,-1180.08
61128,-691.637,-1666.67,-718.823,-1340.2
61129,-418.037,-1758.45,-668.937,-1256.53
61130,-392.074,-1859.04,-723.9,-1234.19
61131,-385.391,-1786.72,-676.334,-1106.23
61132,-384.894,-1930.48,-372.27,-1213.9
61133,-357.529,-1748.96,-535.214,-1378.48
61134,-427.508,-1845.05,-716.499,-1337.98
61135,-368.565,-1814.1,-664.938,-1394.35
61136,-331.858,-1836.53,-696.535,-1343.2
61137,-314.307,-1730.76,-671.452,-1160.37
61138,-391.898,-1720.59,-716.111,-1109.82
61139,-320.29,-1843.28,-617.795,-1233.99
61140,-442.71,-1701.83,-744.64,-1341.82
61141,-227.138,-1771.16,-622.433,-1365.31
61142,-676.176,-1785.82,-635.429,-1379.12
61143,-165.811,-1892.27,-514.99,-1323.62
61144,-362.845,-1748.54,-713.827,-1242.58
61145,-485.199,-1871.56,-653.476,-1168.87
61146,-814.965,-1864.2,-631.965,-1331.47
61147,-106.747,-1744.26,-534.73,-1303.08
61148,-432.968,-1985.49,-706.949,-1125.67
61149,-582.766,-1915.39,-696.022,-1203.71
61150,-531.801,-1698.86,-665.38,-1242.18
61151,-464.741,-1810.19,-692.265,-1220.68
61152,-375.658,-1718.83,-775.883,-1167.6
61153,-549.049,-1757.12,-684.958,-1141.24
61154,-738.373,-1738.42,-667.538,-1197.91
61155,-872.911,-1728.54,-671.33,-1195.53
61156,-481.935,-1686.72,-660.138,-1209.02
61157,-284.054,-1603.41,-620.298,-1259.21
61158,-451.321,-1834.85,-672.37,-1222.55
61159,-192.455,-1692.42,-761.463,-1152.57
61160,-242.815,-1890.54,-639.709,-1375.93
61161,-15.5567,-1771.16,-537.246,-1323.34
61162,-584.163,-1806.61,-690.314,-1238.75
61163,-436.404,-1925.83,-542.264,-1188.78
61164,-1147.15,-1768.39,-647.966,-1344.23
61165,-333.556,-1703.49,-682.608,-1276.21
61166,-560.824,-1831.25,-725.038,-1170.01
61167,-581.214,-1907.11,-667.077,-1210.53
61168,-975.197,-1787.36,-543.739,-1186.38
61169,-950.051,-1774.83,-717.322,-1156.35
61170,-951.612,-1873.17,-684.861,-1268.21
61171,-863.324,-1782.24,-455.254,-1160.32
61172,-758.1,-1855.71,-444.802,-1314.26
61173,-945.91,-1573.83,-665.077,-1056.94
61174,-868.297,-1710.14,-669.795,-1256.46
61175,-912.208,-1742.27,-701.096,-1143.9
61176,-949.933,-1492.52,-638.801,-1049.09
61177,-1009.4,-1792.11,-726.541,-1258.91
61178,-980.952,-1576.76,-765.274,-1219.61
61179,-853.472,-1683.81,-727.498,-1088.13
61180,-864.41,-1800.69,-746.577,-1283.9
61181,-761.513,-1793.48,-689.78,-1177.03
61182,-1014.74,-1798.58,-729.678,-1191.32
61183,-917.378,-1858.2,-733.388,-1226.96
61184,-937.314,-1889.57,-731.698,-1152.76
61185,-1000.19,-1800.75,-670.435,-1308.62
61186,-1048.91,-1800.74,-701.139,-1181.07
61187,-979.488,-1812.65,-798.064,-1343.07
61188,-975.965,-1811.97,-744.458,-1334.34
61189,-855.416,-1820.41,-732.05,-1223.73
61190,-834.704,-1812.57,-764.99,-1237.15
61191,-641.959,-1673.23,-568.164,-1276.98
61192,-774.612,-1766.84,-677.606,-1236.11
61193,-845.089,-1866.53,-693.099,-1165.71
61194,-929.773,-1924.3,-643.259,-1271.89
61195,-872.42,-1778.5,-666.891,-1109.2
61196,-1133.08,-1563.53,-609.203,-1352.25
61197,-895.842,-1732.29,-745.073,-1326.31
61198,-1019.38,-1731.82,-706.638,-1387.56
61199,-942.887,-1822.1,-672.345,-1349.95
61200,-770.834,-1708.35,-683.548,-1383.59
61201,-872.457,-1939.48,-628.047,-1126.27
61202,-497.047,-1868.78,-664.052,-1141.98
61203,-274.013,-1713.72,-715.813,-1301.76
61204,-233.123,-1663.86,-756.522,-1177.37
61205,-441.232,-1794.37,-723.628,-1066.03
61206,-297.142,-1767.57,-727.768,-1267.05
61207,-335.055,-1778.98,-708.875,-1216.65
61208,-244.962,-1718.73,-564.319,-1161.12
61209,-239.761,-1932.69,-656.107,-1155.34
61210,-171.471,-1771.54,-705.031,-1153.85
61211,-534.256,-1664.57,-575.543,-1148.17
61212,-715.088,-1739.42,-773.902,-1199.03
61213,-949.275,-1837.1,-669.2,-1178.18
61214,-889.565,-1878.02,-717.245,-1165.55
61215,-908.332,-1714.12,-666.778,-1297.1
61216,-805.899,-1746.61,-448.807,-1286.81
61217,-478.876,-1750.29,-626.563,-1210.95
61218,-939.71,-1706.25,-728.002,-1166.25
61219,-449.54,-1544.61,-722.568,-1254.59
61220,-517.834,-1829.38,-727.081,-1214.14
61221,-491.668,-1683.76,-742.959,-1216.37
61222,-365.972,-1855.95,-588.178,-1248.77
61223,-667.323,-1814.53,-666.768,-1273.29
61224,-283.009,-1815.71,-764.103,-1148.72
61225,-314.226,-1713.37,-734.633,-1160.15
61226,-442.273,-1642.1,-640.601,-1172.8
61227,-323.271,-1757.52,-583.064,-1391.57
61228,-802.88,-1829.22,-723.466,-1339.87
61229,-779.565,-1766.72,-569.829,-1336.68
61230,-685.874,-1801.86,-600.391,-1208.04
61231,-313.283,-1869.18,-575.173,-1252.49
61232,-471.814,-1658.66,-619.908,-1198.06
61233,-591.792,-1734.53,-712.194,-1330.48
61234,-281.98,-1755.58,-701.759,-1266.95
61235,-297.444,-1803.3,-701.851,-1231.37
61236,-688.797,-1778.26,-735.793,-1314.62
61237,-933.268,-1796.3,-733.463,-1170.1
61238,-906.05,-1798.99,-626.95,-1223.57
61239,-890.109,-1649.73,-725.447,-1143.47
61240,-1052.15,-1704.27,-455.857,-1235.57
61241,-841.303,-1703.3,-521.231,-1156.01
61242,-915.709,-1866.22,-659.39,-1268.22
61243,-793.71,-1606.48,-591.176,-1318.61
61244,-414.919,-1915.23,-513.126,-1208.14
61245,-1042.91,-1790.5,-746.879,-1194.23
61246,-886.072,-1815.24,-662.223,-1105.09
61247,-1157.71,-1741.52,-675.42,-1378.43
61248,-931.952,-1618.1,-639.563,-1258.77
61249,-1034.74,-1632.26,-617.535,-1188
61250,-519.197,-1667.97,-688.686,-1212.94
61251,-372.028,-1769.11,-694.983,-1204.88
61252,-849.831,-1980.35,-719.936,-1252.32
61253,-936.325,-1804.69,-726.162,-1262.47
61254,-901.947,-1695.08,-713.076,-1265.56
61255,-947.726,-1713.64,-672.248,-1207.36
61256,-994.4,-1749.74,-785.948,-1366.61
61257,-982.268,-1996.75,-657.085,-1303.16
61258,-944.144,-1789.46,-778.081,-1356.35
61259,-979.612,-1922.23,-722.517,-1215.44
61260,-952.309,-1749.56,-618.643,-989.143
61261,-1006.21,-1511.13,-793.656,-1229.41
61262,-958.667,-1977.24,-667.727,-1369.4
61263,-908.432,-1724.45,-700.132,-1293.34
61264,-901.089,-1825.91,-709.032,-1123.02
61265,-531.604,-1871.83,-598.675,-1270.76
61266,-440.37,-1887.71,-663.015,-1246.59
61267,-964.53,-1827.45,-493.476,-1243.77
61268,-694.433,-1667.31,-746.157,-1381.83
61269,-400.317,-1785.36,-683.931,-1390.22
61270,-1067.11,-1897.69,-693.342,-1377.83
61271,-753.847,-1871.4,-692.973,-1229.28
61272,-877.245,-1806.28,-684.488,-1284.82
61273,-926.839,-1784.86,-604.124,-1267.13
61274,-404.471,-1709.58,-526.696,-1266.42
61275,-351.482,-1715.65,-541.661,-1231.48
61276,-314.23,-1786.89,-570.446,-1060.73
61277,-612.982,-1667.23,-558.102,-1231.85
61278,-171.343,-1982.05,-493.31,-1091.56
61279,-792.302,-1771.57,-430.858,-1208.28
61280,-269.837,-1975.15,-429.674,-1036.9
61281,-486.697,-1736.95,-578.717,-1200.68
61282,-692.466,-1859.44,-615.461,-1071.16
61283,-819.745,-1960.59,-711.093,-1472.34
61284,-881.454,-1840.34,-647.366,-1216.44
61285,-683.4,-1894.21,-682.71,-1233.49
61286,-953.574,-1702.47,-606.024,-1166.36
61287,-936.205,-1695.79,-684.487,-1271.1
61288,-910.915,-1651.17,-519.706,-1152.83
61289,-902.835,-1781.86,-616.972,-1193.17
61290,-883.775,-1773.32,-513.393,-1182.12
61291,-219.888,-1800.73,-627.122,-1142.71
61292,-635.484,-1700.6,-694.731,-1313.05
61293,-942.438,-1643.88,-660.849,-1225.02
61294,-870.922,-1769.13,-540.321,-1501.86
61295,-957.784,-1602.92,-648.24,-1268.41
61296,-869.254,-1765.2,-633.34,-1125.44
61297,-714.648,-1889.27,-699.826,-1410.4
61298,-922.544,-1890.66,-508.223,-1157.23
61299,-539.68,-1770.95,-529.04,-1308.64
61300,-343.267,-1791.38,-451.894,-1324.83
61301,-237.055,-1798.55,-479.618,-1269.04
61302,-540.503,-1571.45,-793.559,-1226.56
61303,-367.211,-1699.34,-570.223,-1182.75
61304,-327.505,-1814.29,-612.58,-1325.13
61305,-257.457,-1887.6,-704.749,-1163.62
61306,-243.291,-1865.89,-707.496,-1173.94
61307,-344.336,-1755.46,-707.069,-1207.44
61308,-191.889,-1716.44,-603.441,-1187.2
61309,-489.234,-1597.19,-669.714,-1132.56
61310,-259.498,-1733.3,-701.773,-1248.21
61311,-325.829,-1682.91,-630.834,-1238.13
61312,-344.442,-1799.17,-674.56,-1267.88
61313,-309.974,-1815.26,-727.906,-1272.37
61314,-320.823,-1849.21,-684.076,-1112.12
61315,-246.641,-1809.93,-616.694,-1205.04
61316,-422.611,-1786.63,-697.666,-1345.96
61317,-251.596,-1710.45,-709.669,-1113.19
61318,-203.652,-1780.74,-688.167,-1027.4
61319,-294.038,-1760.96,-606.805,-1297.26
61320,-272.176,-1720.36,-693.843,-1323.84
61321,-351.458,-1851.25,-711.794,-1307.57
61322,-378.674,-1718.96,-537.553,-1233
61323,-571.295,-1900.08,-721.107,-1326.05
61324,-1064.46,-1908.57,-629.671,-1331.33
61325,-1044.33,-1665.88,-630.639,-1321.95
61326,-925.207,-1522.89,-589.216,-1132.75
61327,-695.154,-1639.61,-719.551,-1186.63
61328,-870.724,-1798.68,-693.358,-1275.34
61329,-887.076,-1816.4,-418.946,-1105.76
61330,-913.485,-1660.29,-740.809,-1283.08
61331,-891.021,-1873.13,-598.249,-1296.52
61332,-951.883,-1864.34,-497.945,-1271.06
61333,-551.124,-1850.26,-651.716,-1245.84
61334,-513.141,-1831,-646.953,-1267.73
61335,-716.327,-1861.2,-605.984,-1142.06
61336,-880.301,-1944.87,-723.453,-1336.65
61337,-850.518,-1939.64,-725.629,-1332.74
61338,-265.445,-1790.83,-692.715,-1235.14
61339,-853.625,-1653.41,-739.75,-1214.36
61340,-411.646,-1646.02,-712.429,-1152.26
61341,-374.636,-1795.18,-748.471,-1226.38
61342,-896.911,-1845.67,-652.494,-1206.17
61343,-853.091,-1843.61,-638.419,-1236.73
61344,-918.809,-1761,-678.971,-1257.04
61345,-856.746,-1823.43,-791.712,-1288.68
61346,-911.37,-1672.33,-707.312,-1382.78
61347,-1058.13,-1737.25,-694.742,-1427.5
61348,-987.815,-1766.1,-569.671,-1053.92
61349,-723.637,-1755.2,-480.288,-1212.67
61350,-455.806,-1706.37,-499.171,-1142.08
61351,-47.6839,-1570.58,-614.952,-1193.58
61352,-732.919,-1761.66,-601.393,-1357.88
61353,-1152.78,-1855.5,-548.812,-1278.22
61354,-818.981,-1856.83,-633.326,-1211.57
61355,-962.117,-1821.02,-554.769,-1179.32
61356,-349.903,-1802.33,-671.747,-1288.56
61357,-416.412,-1692.75,-592.404,-1293.28
61358,-298.237,-1799.1,-629.8,-1291.69
61359,-342.385,-1633.22,-777.046,-1281.22
61360,-368.094,-1905.03,-760.931,-1221.99
61361,-386.743,-1732.61,-739.852,-1260.09
61362,-448.585,-1786.59,-691.639,-1247.08
61363,-280.816,-1811.84,-721.993,-1314.07
61364,-927.859,-1615.5,-659.072,-1253.7
61365,-745.442,-1770.63,-637.99,-1491.37
61366,-945.778,-1612.57,-731.173,-1248.69
61367,-904.736,-1788.21,-787.52,-1178.26
61368,-1046.26,-1703.31,-695.097,-1360.89
61369,-862.229,-1830.69,-722.461,-1310.78
61370,-863.931,-1851.12,-674.461,-1344.99
61371,-880.657,-1878.64,-793.311,-1280.8
61372,-858.819,-1799,-609.305,-1135.18
61373,-782.744,-1742.7,-634.899,-1415.42
61374,-777.507,-1730.24,-686.265,-1407.07
61375,-833.513,-1792.25,-745.866,-1393.9
61376,-1034.88,-1840.74,-692.542,-1275.33
61377,-804.957,-1887.37,-731.276,-1279.54
61378,-989.048,-1968.64,-729.488,-1209.15
61379,-809.981,-1667.3,-687.502,-1170.98
61380,-759.157,-1780.57,-722.488,-1142.91
61381,-301.019,-1755.49,-654.612,-1180.1
61382,-953.072,-1803.84,-755.26,-1175.3
61383,-924.068,-1951.53,-704.034,-1183.72
61384,-725.9,-1761.77,-795.192,-1180.24
61385,-927.477,-1761.52,-707.207,-1182.81
61386,-668.064,-1766.28,-599.959,-1204.48
61387,-994.696,-1944.22,-618.925,-1261.99
61388,-936.073,-1957.14,-454.452,-1371.65
61389,-637.082,-1925.48,-511.009,-1266.48
61390,-778.188,-1778.77,-525.853,-1331.84
61391,-953.831,-1759.22,-648.638,-1445.99
61392,-636.861,-1842.55,-674.583,-1298.38
61393,-1046.58,-1746.93,-743.952,-1500.47
61394,-183.511,-1819.06,-884.469,-1178.43
61395,-360.267,-1608.99,-424.492,-1199.95
61396,-451.9,-1743.06,-645.313,-1344.03
61397,-419.303,-1762.25,-674.099,-1260.83
61398,-485.131,-1779.16,-658.315,-1166.7
61399,-475.849,-1877.71,-663.232,-1320.07
61400,-418.081,-1900.59,-536.753,-1376.45
61401,-265.172,-1591.54,-613.267,-1190.41
61402,-460.242,-1946.19,-658.262,-1178.46
61403,-404.969,-1806.92,-630.41,-1283.96
61404,-333.043,-1774.03,-682.662,-1260.85
61405,-821.985,-1777.02,-730.462,-1217.15
61406,-667.839,-1977.24,-580.77,-1385.57
61407,-954.849,-1696.46,-572.601,-1194.04
61408,-923.142,-1785.31,-356.858,-1201.21
61409,-781.772,-1755.18,-670.952,-1145.14
61410,-812.7,-1787.16,-745.485,-1159.01
61411,-776.392,-1747.58,-424.05,-1111.01
61412,-785.028,-1876.35,-425.397,-1261.39
61413,-789.995,-1867.08,-543.395,-1242.4
61414,-757.888,-1946.04,-627.726,-1199.39
61415,-712.064,-1752.33,-633.164,-1296.72
61416,-374.509,-1645.4,-582.051,-1208.86
61417,-408.834,-1683.59,-714.818,-1117.02
61418,-431.119,-1659,-731.666,-1129.72
61419,-427.762,-1976.17,-630.211,-1302.19
61420,-404.26,-1760.26,-572.483,-1076.53
61421,-358.433,-1822.96,-587.562,-1518.14
61422,-325.864,-1773.28,-577.171,-1181.38
61423,-122.866,-1757.04,-651.455,-1221.32
61424,-291.803,-1874.15,-663.383,-1205.61
61425,-348.122,-1520.18,-541.452,-1226.2
61426,-547.193,-1643.11,-748.968,-1342.5
61427,-495.226,-1692.12,-664.924,-1258.9
61428,-217.072,-1703.01,-622.51,-1309.84
61429,-906.479,-1545.62,-394.033,-1148.41
61430,-774.485,-1692.03,-626.022,-1170.72
61431,-1033.54,-1531.45,-604.518,-1308.6
61432,-1191.01,-1680.14,-541.178,-1315.78
61433,-884.177,-1759.99,-486.043,-1367.74
61434,-839.083,-1662.12,-445.323,-1183.14
61435,-854.723,-1800.88,-575.679,-1365.98
61436,-764.172,-1817.83,-604.29,-1255.88
61437,-709.192,-1801.46,-670.606,-1276.7
61438,-587.027,-1681.7,-688.66,-1270.76
61439,-294.421,-1908.59,-731.421,-1353.3
61440,-226.342,-1827.96,-616.321,-1376.34
61441,-631.362,-1759.48,-578.248,-1284.4
61442,-954.4,-1828.35,-819.205,-1307.56
61443,-1062.81,-1873.19,-730.673,-1393.16
61444,-981.413,-1769.37,-652.192,-1303.43
61445,-684.689,-1987.72,-681.498,-1192.91
61446,-750.53,-1881.79,-563.845,-1125.04
61447,-743.48,-1815.29,-572.718,-1171.78
61448,-702.505,-1857.35,-520.759,-1222.44
61449,-890.953,-1768.89,-659.876,-1290.85
61450,-767.403,-1889.31,-688.562,-1191.21
61451,-913.235,-1822.43,-644.773,-965.759
61452,-947.46,-1813.3,-626.531,-1147.8
61453,-889.476,-1998.32,-606.082,-1258.15
61454,-1000.32,-1683.65,-611.292,-1207.51
61455,-869.549,-1826.6,-653.003,-1105.75
61456,-778.762,-1771.02,-674.397,-1045.65
61457,-869.999,-1875.53,-680.323,-1305.11
61458,-803.471,-1725.21,-680.035,-1179.07
61459,-887.554,-1685.65,-669.193,-1256.2
61460,-796.086,-1678.08,-559.053,-1304.42
61461,-769.666,-1773.6,-595.109,-950.047
61462,-408.312,-1800.8,-646.932,-1273.59
61463,-397.499,-1677.72,-626.975,-1407.69
61464,-376.963,-1825.67,-670.107,-1212.26
61465,-373.112,-1567.83,-626.212,-1341.04
61466,-367.694,-1811.83,-763.946,-1313.76
61467,-333.34,-1875.76,-389.4,-1147.26
61468,-507.994,-1845.02,-673.878,-1222.71
61469,-546.656,-1830.42,-712.456,-1175.09
61470,-876.573,-1851.68,-752.09,-1127.79
61471,-529.797,-1727.49,-687.706,-1060.03
61472,-959.397,-1833.58,-621.698,-1313.73
61473,-909.382,-1747.53,-602.559,-1108.03
61474,-986.667,-1825.68,-670.679,-1331.76
61475,-945.456,-1787.94,-667.672,-1079.69
61476,-792.562,-1574.63,-679.948,-1308.61
61477,-872.761,-1731.19,-738.206,-1126.14
61478,-895.405,-1763.34,-550.663,-1156.12
61479,-307.088,-1655.88,-724.369,-1184.8
61480,-275.685,-1767.62,-713.508,-1270.9
61481,-619.292,-1752.27,-675.553,-1305.12
61482,-188.835,-1625.04,-781.582,-1355.14
61483,-783.876,-1899.57,-678.377,-1292.2
61484,-309.624,-1800.6,-658.343,-1243.24
61485,-355.395,-1784.85,-748.064,-1264.4
61486,-503.367,-1713.49,-712.344,-1162.67
61487,-704.896,-1794.86,-767.678,-1162.67
61488,-397.552,-1696.69,-773.123,-1172.88
61489,-228.858,-1822.69,-734.904,-1242.82
61490,-589.466,-1778.61,-771.416,-1256.34
61491,-310.663,-1966.28,-644.556,-1190
61492,-474.284,-1750.07,-767.131,-1264.42
61493,-306.174,-1870.57,-560.874,-1143.72
61494,-329.311,-1905.41,-658.482,-1282.57
61495,-380.452,-1604.21,-685.362,-1375.88
61496,-339.821,-1909.27,-658.665,-1380.21
61497,-430.92,-1835.01,-740.748,-1223.55
61498,-388.096,-1731.69,-793.323,-1145.36
61499,-673.693,-1905.84,-679.766,-1203.68
61500,-639.952,-1888.97,-663.715,-1142.51
61501,-857.487,-1872.63,-585.171,-1154.93
61502,-944.129,-1840.88,-628.235,-1166.26
61503,-824.202,-1761.06,-547.887,-1152.96
61504,-993.128,-1776.7,-552.158,-1162.42
61505,-851.85,-1756.28,-786.171,-1117.41
61506,-1047.05,-1869.48,-495.698,-1205.95
61507,-968.637,-1592.41,-694.379,-1259
61508,-808.027,-1713.8,-700.755,-1310.44
61509,-883.928,-1812.03,-720.1,-1234.13
61510,-481.528,-1823.87,-720.389,-1283.54
61511,-308.42,-1901.61,-582.18,-1212.72
61512,-326.351,-1761.37,-690.529,-1140.85
61513,-249.541,-1789.55,-664.945,-1172.49
61514,-406.908,-1923.4,-720.367,-1346.2
61515,-583.558,-1881.15,-667.259,-1231.59
61516,-315.33,-1841.61,-595.606,-1354.24
61517,-374.746,-1538.45,-496.409,-1179.63
61518,-376.598,-1717.57,-594.414,-1121.15
